ID,FK_ID,ChildNodeID,value
73551,11486,10070,1
73552,11486,10264,2
73553,11486,10007,2
73554,11487,10380,14
73555,11487,10438,21
73556,11487,10283,65
73557,11488,10323,100
73558,11489,10380,88
73559,11489,10281,12
73560,11490,10283,77
73561,11490,10380,5
73562,11490,10281,13
73563,11490,10438,5
73564,11491,10022,28
73565,11491,10162,2
73566,11491,10028,2
73567,11491,10017,3
73568,11491,10006,2
73569,11491,10019,7
73570,11491,10008,4
73571,11491,10057,3
73572,11491,11276,7
73573,11491,10032,17
73574,11491,10103,4
73575,11491,10338,3
73576,11491,10163,8
73577,11491,10070,2
73578,11491,10130,1
73579,11491,10007,4
73580,11491,10144,4
73582,11493,10006,1
73583,11493,11972,1
73584,11493,10657,3
73585,11493,12141,1
73586,11493,10028,3
73587,11493,11971,1
73588,11493,10022,8
73589,11493,10019,20
73590,11493,10008,4
73591,11493,10057,4
73592,11493,11276,4
73593,11493,11992,1
73594,11493,10147,2
73595,11493,10032,15
73596,11493,10144,3
73597,11493,10338,1
73598,11493,10163,5
73599,11493,10070,2
73600,11493,10264,3
73601,11493,10007,2
73602,11494,10383,79
73603,11494,10323,1
73604,11494,10283,20
73605,11495,10379,1
73606,11495,10282,7
73607,11495,10361,93
73608,11496,10281,15
73609,11496,10283,85
73610,11497,10375,100
73612,11498,10281,44
73613,11498,10283,56
73614,11499,10022,14
73615,11499,10144,2
73616,11499,10028,15
73617,11499,10162,1
73618,11499,10006,1
73619,11499,10019,6
73620,11499,10008,7
73621,11499,10057,2
73622,11499,10169,2
73623,11499,11276,4
73624,11499,10248,4
73625,11499,10032,16
73626,11499,10103,3
73627,11499,10174,1
73628,11499,10163,5
73629,11499,10070,1
73630,11499,10130,1
73631,11499,10007,8
73632,11499,10338,2
73633,11499,11245,4
73634,11500,10264,2
73635,11500,10028,14
73636,11500,11245,3
73637,11500,10070,1
73638,11500,11276,2
73639,11500,10248,3
73640,11500,10022,5
73641,11500,11992,1
73642,11500,10032,15
73643,11500,10008,5
73644,11500,10006,2
73645,11500,10144,2
73646,11500,10163,3
73647,11500,11976,1
73648,11500,10019,11
73649,11500,10657,2
73650,11500,10057,3
73651,11500,10147,1
73652,11500,10007,6
73653,11501,10380,20
73654,11501,10438,26
73655,11501,10362,54
73656,11502,10282,100
73657,11503,10541,1
73658,11503,10283,43
73659,11503,10383,29
73660,11503,10362,13
73661,11503,10281,6
73662,11503,10282,8
73663,11504,10290,14
73664,11504,10279,15
73665,11504,10566,13
73666,11504,10541,58
73668,11505,10541,97
73669,11505,10379,3
73670,11506,10362,81
73671,11506,10438,12
73672,11506,10541,7
73673,11507,10022,9
73674,11507,10009,10
73675,11507,10028,15
73676,11507,10006,1
73677,11507,10014,1
73678,11507,10008,8
73679,11507,10019,4
73680,11507,10057,1
73681,11507,11276,3
73682,11507,10248,8
73683,11507,10032,13
73684,11507,10103,14
73685,11507,10144,2
73686,11507,10163,4
73687,11507,10007,6
73688,11507,10130,1
73689,11508,10006,2
73690,11508,12002,8
73691,11508,10657,1
73692,11508,10009,3
73693,11508,10028,13
73694,11508,10014,2
73695,11508,11971,1
73696,11508,10022,3
73697,11508,10030,1
73698,11508,10019,7
73699,11508,11976,1
73700,11508,10008,5
73701,11508,10057,2
73702,11508,11276,1
73703,11508,10147,1
73704,11508,10248,5
73705,11508,10032,11
73706,11508,10144,1
73707,11508,10163,2
73708,11508,10264,2
73709,11508,10007,4
73710,11508,10037,1
73711,11508,10130,1
73712,11508,10056,1
73713,11509,10281,15
73714,11509,10283,85
73715,11510,10379,100
73716,11511,10283,100
73717,11512,10323,100
73718,11513,10330,36
73719,11513,10361,64
73720,11492,10028,100
73721,11514,11334,1
73722,11514,10392,1
73723,11514,10162,2
73724,11514,10028,3
73725,11514,10006,2
73726,11514,10022,25
73727,11514,10019,6
73728,11514,10008,3
73729,11514,10161,2
73730,11514,10057,3
73731,11514,10169,1
73732,11514,11276,8
73733,11514,10032,16
73734,11514,10103,4
73735,11514,10338,3
73736,11514,10163,9
73737,11514,10070,2
73738,11514,10264,1
73739,11514,10007,4
73740,11514,10144,3
73741,11515,10006,1
73742,11515,11972,1
73743,11515,10657,3
73744,11515,12141,1
73745,11515,10028,5
73746,11515,11971,1
73747,11515,10022,7
73748,11515,10019,20
73749,11515,10008,2
73750,11515,10057,4
73751,11515,11276,5
73752,11515,11992,1
73753,11515,10147,2
73754,11515,10032,14
73755,11515,10144,3
73756,11515,10338,1
73757,11515,10163,5
73758,11515,10070,2
73759,11515,10264,4
73760,11515,10007,2
73761,11516,10323,100
73762,11517,10008,6
73763,11517,10028,2
73764,11517,10103,5
73765,11517,10022,35
73766,11517,10177,1
73767,11517,10144,3
73768,11517,10163,10
73769,11517,10019,8
73770,11517,10057,4
73771,11517,10032,18
73772,11517,11276,8
73773,11519,10006,1
73774,11519,11972,1
73775,11519,10657,3
73776,11519,12141,1
73777,11519,10028,3
73778,11519,11971,3
73779,11519,10022,8
73780,11519,10019,22
73781,11519,10008,2
73782,11519,10057,4
73783,11519,11276,4
73784,11519,11992,1
73785,11519,10147,2
73786,11519,12011,1
73787,11519,10032,14
73788,11519,10144,3
73789,11519,10338,1
73790,11519,10163,6
73791,11519,10070,2
73792,11519,10264,3
73793,11519,10007,1
73794,11520,10281,100
73795,11521,10446,41
73796,11521,10323,59
73797,11522,10446,94
73798,11522,10361,6
73799,11523,10446,47
73800,11523,10279,53
73801,11524,10383,99
73802,11524,10446,1
73803,11525,10375,100
73804,11526,10019,9
73805,11526,10162,2
73806,11526,10028,2
73807,11526,10006,2
73808,11526,10022,24
73809,11526,10008,3
73810,11526,10161,2
73811,11526,10057,2
73812,11526,11276,6
73813,11526,10032,17
73814,11526,10103,4
73815,11526,10338,3
73816,11526,10163,10
73817,11526,10070,2
73818,11526,10007,5
73819,11526,10122,1
73820,11526,10144,3
73821,11527,11971,2
73822,11527,10657,3
73823,11527,12141,1
73824,11527,10028,3
73825,11527,10006,1
73826,11527,10022,8
73827,11527,10019,19
73828,11527,10008,2
73829,11527,10057,3
73830,11527,11276,3
73831,11527,11992,1
73832,11527,10147,2
73833,11527,12011,1
73834,11527,10032,16
73835,11527,10144,3
73836,11527,10338,1
73837,11527,10163,6
73838,11527,10070,2
73839,11527,10264,4
73840,11527,10007,4
73841,11528,10383,100
73842,11529,10379,100
73843,11530,10323,100
73844,11531,10019,6
73845,11531,10162,2
73846,11531,10028,5
73847,11531,10006,3
73848,11531,10022,23
73849,11531,10008,4
73850,11531,10057,4
73851,11531,11276,7
73852,11531,10032,16
73853,11531,10103,5
73854,11531,10338,4
73855,11531,10163,10
73856,11531,10070,2
73857,11531,10130,2
73858,11531,10007,3
73859,11531,10144,4
73861,11533,10006,2
73862,11533,11972,2
73863,11533,10657,3
73864,11533,12141,1
73865,11533,10028,6
73866,11533,11971,1
73867,11533,10022,7
73868,11533,10019,18
73869,11533,10008,3
73870,11533,10057,5
73871,11533,11276,4
73872,11533,11992,1
73873,11533,10147,2
73874,11533,10032,14
73875,11533,10144,3
73876,11533,10338,1
73877,11533,10163,5
73878,11533,10070,1
73879,11533,10264,3
73880,11533,10130,2
73881,11533,10007,2
73882,11534,10446,100
73883,11535,10446,100
73884,11536,10446,47
73885,11536,10279,53
73886,11537,10446,100
73887,11538,10282,100
73888,11539,10281,51
73889,11539,10282,46
73890,11539,10323,3
73891,11540,10361,100
73892,11541,10283,100
73893,11542,10431,72
73894,11542,10282,28
73895,11543,10279,100
73896,11544,10566,87
73897,11544,10379,13
73898,11545,10431,3
73899,11545,10283,50
73900,11545,10282,12
73901,11545,10380,27
73902,11545,10281,8
73903,11532,10028,100
73904,11546,10282,100
73905,11547,10006,2
73906,11547,10144,3
73907,11547,10392,1
73908,11547,10028,6
73909,11547,10162,2
73910,11547,10454,1
73911,11547,10022,26
73912,11547,10019,6
73913,11547,10008,4
73914,11547,10161,1
73915,11547,10057,2
73916,11547,10169,1
73917,11547,11276,6
73918,11547,10166,1
73919,11547,10032,17
73920,11547,10103,3
73921,11547,10338,3
73922,11547,10163,8
73923,11547,10070,2
73924,11547,10130,1
73925,11547,10007,3
73926,11547,10015,1
73927,11548,10006,1
73928,11548,11972,2
73929,11548,10657,3
73930,11548,12141,1
73931,11548,10028,7
73932,11548,11971,2
73933,11548,10022,8
73934,11548,10019,18
73935,11548,10008,3
73936,11548,10057,3
73937,11548,11276,3
73938,11548,11992,1
73939,11548,10147,2
73940,11548,10032,15
73941,11548,10144,3
73942,11548,10338,1
73943,11548,10163,5
73944,11548,10070,2
73945,11548,10264,3
73946,11548,10007,3
73947,11549,10380,15
73948,11549,10282,85
73949,11550,10323,100
73950,11551,10022,31
73951,11551,10162,2
73952,11551,10028,2
73953,11551,10006,2
73954,11551,11334,1
73955,11551,10019,9
73956,11551,10008,3
73957,11551,10057,3
73958,11551,11276,6
73959,11551,10032,15
73960,11551,10103,3
73961,11551,10338,3
73962,11551,10163,10
73963,11551,10070,2
73964,11551,10264,1
73965,11551,10007,2
73966,11551,10144,3
73967,11553,10006,1
73968,11553,11972,1
73969,11553,10657,3
73970,11553,12141,1
73971,11553,10028,3
73972,11553,11971,1
73973,11553,11334,1
73974,11553,10022,8
73975,11553,10019,24
73976,11553,10008,3
73977,11553,10057,3
73978,11553,11276,3
73979,11553,11992,1
73980,11553,10147,2
73981,11553,12011,1
73982,11553,10032,13
73983,11553,10144,3
73984,11553,10338,1
73985,11553,10163,6
73986,11553,10070,2
73987,11553,10264,5
73988,11553,10007,1
73989,11554,10361,100
73991,11555,10383,100
73992,11556,10019,4
73993,11556,10162,2
73994,11556,10028,3
73995,11556,10006,3
73996,11556,10022,28
73997,11556,10008,3
73998,11556,10161,2
73999,11556,10057,2
74000,11556,11276,7
74001,11556,10032,16
74002,11556,10103,4
74003,11556,10338,4
74004,11556,10163,11
74005,11556,10070,2
74006,11556,10007,3
74007,11556,10144,4
74009,11558,10006,2
74010,11558,11972,1
74011,11558,10657,3
74012,11558,12141,1
74013,11558,10028,5
74014,11558,11971,2
74015,11558,10022,8
74016,11558,10019,21
74017,11558,10008,3
74018,11558,10057,3
74019,11558,11276,4
74020,11558,11992,1
74021,11558,10147,2
74022,11558,10032,15
74023,11558,10144,3
74024,11558,10338,1
74025,11558,10163,6
74026,11558,10070,2
74027,11558,10264,3
74028,11558,10007,2
74029,11559,10379,100
74030,11560,10431,54
74031,11560,10282,20
74032,11560,10283,26
74033,11561,10279,100
74034,11562,10279,9
74035,11562,10282,13
74036,11562,10566,16
74037,11562,10541,63
74038,11563,10541,2
74039,11563,10283,49
74040,11563,10431,2
74041,11563,10380,26
74042,11563,10281,7
74043,11563,10282,11
74044,11563,10438,3
74045,11557,10028,100
74046,11564,10019,6
74047,11564,10015,3
74048,11564,10028,15
74049,11564,10006,2
74050,11564,10022,15
74051,11564,10008,7
74052,11564,10057,2
74053,11564,10169,1
74054,11564,10508,2
74055,11564,11276,4
74056,11564,10032,17
74057,11564,10103,6
74058,11564,10338,2
74059,11564,10163,6
74060,11564,10070,1
74061,11564,10264,1
74062,11564,10130,1
74063,11564,10007,4
74064,11564,10144,2
74065,11565,11276,3
74066,11565,10028,15
74067,11565,10147,1
74068,11565,10070,1
74069,11565,10258,1
74070,11565,10264,3
74071,11565,11971,1
74072,11565,10022,5
74073,11565,10056,2
74074,11565,10008,5
74075,11565,10006,2
74076,11565,10144,2
74077,11565,10508,2
74078,11565,10163,3
74079,11565,10019,12
74080,11565,10657,2
74081,11565,10057,3
74082,11565,10032,15
74083,11565,10007,3
74084,11566,10323,2
74085,11566,10438,5
74086,11566,10283,93
74087,11567,10282,100
74088,11568,10380,100
74089,11569,10383,100
74090,11570,10323,100
74091,11571,10361,100
74092,11572,10022,24
74093,11572,10162,2
74094,11572,10028,2
74095,11572,10017,3
74096,11572,10006,2
74097,11572,10019,8
74098,11572,10008,3
74099,11572,10161,2
74100,11572,10057,3
74101,11572,11276,7
74102,11572,10032,16
74103,11572,10103,4
74104,11572,10338,4
74105,11572,10163,10
74106,11572,10070,2
74107,11572,10007,3
74108,11572,10144,4
74109,11574,10006,1
74110,11574,11972,1
74111,11574,10657,3
74112,11574,12141,1
74113,11574,10028,4
74114,11574,11971,2
74115,11574,10022,8
74116,11574,10019,20
74117,11574,10008,2
74118,11574,10057,4
74119,11574,11276,4
74120,11574,11992,1
74121,11574,10147,2
74122,11574,10032,14
74123,11574,10144,3
74124,11574,10338,1
74125,11574,10163,5
74126,11574,10070,2
74127,11574,10264,3
74128,11574,10007,2
74129,11575,10281,100
74130,11576,10323,100
74131,11577,10019,6
74132,11577,10162,2
74133,11577,10028,2
74134,11577,10006,2
74135,11577,10022,30
74136,11577,10008,3
74137,11577,10161,2
74138,11577,10057,2
74139,11577,11276,7
74140,11577,10177,1
74141,11577,10032,16
74142,11577,10103,5
74143,11577,10338,4
74144,11577,10163,9
74145,11577,10070,2
74146,11577,10007,3
74147,11577,10144,4
74148,11578,10006,1
74149,11578,11972,2
74150,11578,10657,3
74151,11578,12141,1
74152,11578,10028,4
74153,11578,11971,2
74154,11578,10022,8
74155,11578,10019,22
74156,11578,10008,2
74157,11578,10057,3
74158,11578,11276,4
74159,11578,11992,1
74160,11578,10147,2
74161,11578,12011,1
74162,11578,10032,15
74163,11578,10144,3
74164,11578,10338,1
74165,11578,10163,6
74166,11578,10070,2
74167,11578,10264,3
74168,11578,10007,1
74169,11579,10282,100
74170,11580,10380,67
74171,11580,10323,33
74172,11581,10361,100
74173,11582,10383,100
74174,11583,10379,100
74175,11584,10283,100
74176,11585,10281,100
74177,11586,10022,28
74178,11586,10009,1
74179,11586,10162,2
74180,11586,10028,2
74181,11586,10006,2
74182,11586,10019,7
74183,11586,10008,2
74184,11586,10161,1
74185,11586,10057,3
74186,11586,10169,1
74187,11586,11276,7
74188,11586,10032,16
74189,11586,10103,5
74190,11586,10338,4
74191,11586,10163,9
74192,11586,10070,2
74193,11586,10007,3
74194,11586,10144,4
74195,11587,10006,1
74196,11587,11972,1
74197,11587,10657,3
74198,11587,12141,1
74199,11587,10028,4
74200,11587,10022,8
74201,11587,10019,22
74202,11587,10008,2
74203,11587,10057,4
74204,11587,11276,4
74205,11587,11992,1
74206,11587,10147,2
74207,11587,12011,1
74208,11587,10032,15
74209,11587,10144,3
74210,11587,10338,1
74211,11587,10163,6
74212,11587,10070,2
74213,11587,10264,3
74214,11587,10007,2
74215,11588,10283,100
74216,11589,10323,100
74218,11590,10380,100
74219,11591,10379,100
74220,11592,10383,100
74221,11593,10569,3
74222,11593,10144,3
74223,11593,10028,3
74224,11593,10017,2
74225,11593,10006,3
74226,11593,10162,2
74227,11593,10022,21
74228,11593,10019,6
74229,11593,10008,4
74230,11593,10161,2
74231,11593,10057,2
74232,11593,11246,2
74233,11593,11276,6
74234,11593,10032,16
74235,11593,10103,4
74236,11593,10338,3
74237,11593,10163,9
74238,11593,10070,2
74239,11593,10264,1
74240,11593,10007,3
74241,11593,10130,2
74242,11594,10028,100
74243,11595,10006,2
74244,11595,11972,1
74245,11595,10657,3
74246,11595,12141,1
74247,11595,10028,4
74248,11595,10569,2
74249,11595,11971,2
74250,11595,10022,6
74251,11595,10019,17
74252,11595,11976,1
74253,11595,10008,3
74254,11595,10057,3
74255,11595,11276,4
74256,11595,11992,1
74257,11595,10147,2
74258,11595,10032,15
74259,11595,10144,3
74260,11595,10338,1
74261,11595,10163,5
74262,11595,10070,1
74263,11595,10264,4
74264,11595,10130,1
74265,11595,10007,2
74266,11596,10361,100
74267,11597,10279,100
74268,11598,10283,15
74269,11598,10328,1
74270,11598,10383,83
74271,11598,10323,1
74272,11599,10279,100
74273,11600,10383,45
74274,11600,10283,55
74275,11601,10290,14
74276,11601,10430,8
74277,11601,10279,7
74278,11601,10436,6
74279,11601,10332,41
74280,11601,10429,7
74281,11601,10330,4
74282,11601,10278,13
74283,11602,10430,4
74284,11602,10281,5
74285,11602,10323,1
74286,11602,10432,3
74287,11602,10292,11
74288,11602,10332,1
74289,11602,10328,2
74290,11602,10431,9
74291,11602,10362,6
74292,11602,10383,19
74293,11602,10283,39
74294,11603,10430,77
74295,11603,10322,23
74296,11604,10008,3
74297,11604,10028,3
74298,11604,10006,2
74299,11604,10022,26
74300,11604,10019,10
74301,11604,10057,3
74302,11604,10169,3
74303,11604,11276,6
74304,11604,10032,17
74305,11604,10103,4
74306,11604,10338,3
74307,11604,10163,9
74308,11604,10070,2
74309,11604,10264,1
74310,11604,10007,4
74311,11604,10144,3
74312,11606,10028,4
74313,11606,11972,1
74314,11606,10258,2
74315,11606,10657,3
74316,11606,12141,1
74317,11606,10006,1
74318,11606,11971,2
74319,11606,10022,7
74320,11606,10019,19
74321,11606,10008,2
74322,11606,10057,3
74323,11606,11276,3
74324,11606,11992,1
74325,11606,10147,2
74326,11606,10032,13
74327,11606,10144,2
74328,11606,10338,1
74329,11606,10163,5
74330,11606,10070,2
74331,11606,10264,4
74332,11606,10007,3
74333,11607,10282,100
74334,11608,10323,100
74335,11609,10281,100
74336,11610,10330,100
74337,11611,10019,8
74338,11611,10162,2
74339,11611,10028,3
74340,11611,10006,2
74341,11611,10022,30
74342,11611,10008,3
74343,11611,10161,2
74344,11611,10057,3
74345,11611,11276,6
74346,11611,10177,1
74347,11611,10032,15
74348,11611,10103,3
74349,11611,10338,3
74350,11611,10163,10
74351,11611,10070,2
74352,11611,10264,1
74353,11611,10007,2
74354,11611,10144,3
74355,11612,10006,1
74356,11612,11972,1
74357,11612,10657,3
74358,11612,12141,1
74359,11612,10028,4
74360,11612,11971,2
74361,11612,10022,8
74362,11612,10019,24
74363,11612,10008,2
74364,11612,10057,3
74365,11612,11276,4
74366,11612,11992,1
74367,11612,10147,2
74368,11612,12011,1
74369,11612,10032,14
74370,11612,10144,3
74371,11612,10338,1
74372,11612,10163,6
74373,11612,10070,2
74374,11612,10264,4
74375,11612,10007,1
74376,11613,10330,70
74377,11613,10361,30
74378,11614,10282,100
74379,11615,10279,100
74380,11616,10323,100
74381,11617,10279,100
74382,11618,10019,8
74383,11618,10162,3
74384,11618,10028,2
74385,11618,10006,2
74386,11618,10022,28
74387,11618,10008,3
74388,11618,10161,2
74389,11618,10057,2
74390,11618,11276,6
74391,11618,10032,16
74392,11618,10103,4
74393,11618,10338,4
74394,11618,10163,9
74395,11618,10070,2
74396,11618,10264,1
74397,11618,10007,3
74398,11618,10144,3
74399,11619,10006,1
74400,11619,11972,1
74401,11619,10657,3
74402,11619,12141,1
74403,11619,10028,4
74404,11619,11971,1
74405,11619,10022,8
74406,11619,10019,22
74407,11619,10008,2
74408,11619,10057,3
74409,11619,10866,1
74410,11619,11276,4
74411,11619,11992,2
74412,11619,10147,2
74413,11619,12011,1
74414,11619,10032,14
74415,11619,10144,3
74416,11619,10338,1
74417,11619,10163,6
74418,11619,10070,2
74419,11619,10264,4
74420,11619,10007,2
74421,11620,10379,100
74422,11621,10323,100
74423,11622,10022,25
74424,11622,10583,2
74425,11622,10162,2
74426,11622,10028,2
74427,11622,10006,2
74428,11622,10019,5
74429,11622,10008,3
74430,11622,10057,2
74431,11622,11276,6
74432,11622,10032,21
74433,11622,10103,3
74434,11622,10338,3
74435,11622,10163,12
74436,11622,10070,2
74437,11622,10264,1
74438,11622,10007,3
74439,11622,10144,5
74440,11623,10028,100
74441,11624,10028,4
74442,11624,11972,1
74443,11624,10657,3
74444,11624,12141,1
74445,11624,10583,2
74446,11624,10006,1
74447,11624,11971,1
74448,11624,10022,7
74449,11624,10019,19
74450,11624,10008,2
74451,11624,10057,3
74452,11624,11276,3
74453,11624,11992,1
74454,11624,10147,2
74455,11624,10032,19
74456,11624,10144,3
74457,11624,10338,1
74458,11624,10163,5
74459,11624,10070,2
74460,11624,10264,5
74461,11624,10007,2
74462,11625,10282,100
74463,11626,10379,1
74464,11626,10361,99
74465,11627,10281,100
74466,11628,10323,100
74467,11629,10383,100
74468,11630,10019,8
74469,11630,10162,2
74470,11630,10028,2
74471,11630,10006,4
74472,11630,10022,27
74473,11630,10008,2
74474,11630,10161,2
74475,11630,10057,2
74476,11630,11276,6
74477,11630,10032,15
74478,11630,10103,4
74479,11630,10338,3
74480,11630,10163,12
74481,11630,10070,2
74482,11630,10264,1
74483,11630,10007,2
74484,11630,10144,3
74485,11632,10006,1
74486,11632,10657,3
74487,11632,12141,1
74488,11632,12171,2
74489,11632,10028,3
74490,11632,11971,1
74491,11632,10022,9
74492,11632,10019,20
74493,11632,10008,2
74494,11632,10057,3
74495,11632,11276,4
74496,11632,11992,1
74497,11632,10147,2
74498,11632,12011,1
74499,11632,10032,14
74500,11632,10144,3
74501,11632,10338,1
74502,11632,10163,7
74503,11632,10070,2
74504,11632,10264,6
74505,11632,10007,1
74506,11633,10282,100
74507,11634,10323,100
74508,11635,10019,6
74509,11635,10162,2
74510,11635,10028,2
74511,11635,10006,3
74512,11635,10022,25
74513,11635,10008,3
74514,11635,10057,3
74515,11635,11276,7
74516,11635,10166,1
74517,11635,10032,18
74518,11635,10103,4
74519,11635,10338,4
74520,11635,10163,11
74521,11635,10070,2
74522,11635,10264,1
74523,11635,10007,3
74524,11635,10144,5
74525,11636,10006,2
74526,11636,11972,2
74527,11636,10657,3
74528,11636,12141,1
74529,11636,10028,4
74530,11636,11971,1
