Z_PK,Z_ENT,Z_OPT,ZHIDEINDISCOVER,ZINDEXFORSEARCH,ZISFAVORITE,ZSEARCHSECTIONHINTRAWVALUE,ZSEARCHSECTIONRAWVALUE,ZSECTIONSORTORDER,ZSORTHINT,ZSORTORDER,ZFEEDSECTION,Z_FOK_FEEDSECTION,ZBOUNDINGENDDATE,ZBOUNDINGSTARTDATE,ZDATESUBMITTED,ZRELEVANTENDDATE,ZRELEVANTRAMPDOWNTIME,ZRELEVANTRAMPUPTIME,ZRELEVANTSTARTDATE,ZSUGGESTIONRELEVANCESCORE,ZCONTENTKINDRAWVALUE,ZLOCALIZEDDESCRIPTION,ZLOCALIZEDTITLE,ZPLUGINPACKAGE,ZSTORYBOARDIDENTIFIER,ZUNIQUEIDENTIFIER,ZVIEWCONTROLLERCLASSNAME,ZUSERDATA
295,4,3,0,0,0,-1,10,99999,0,99999,,,63113904000.0,-63114076800.0,606792270.043665,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Runkeeper—GPS Running Tracker_300235330_HKQuantityTypeIdentifierDistanceCycling,,"b'{""title"":""Runkeeper\xe2\x80\x94GPS Running Tracker"",""itunesStoreId"":300235330,""subtitle"":""Best Run Tracking and Mapping"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""1b3a3d"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""161616"",""url"":""https:\\/\\/is5-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/71\\/7d\\/38\\/717d385f-7983-48f5-6616-d401ade20348\\/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""2bc8d6"",""hasP3"":false,""textColor4"":""1b3a3d""},""artist"":""FitnessKeeper, Inc.""}'"
296,4,58,0,0,0,-1,10,99999,0,8,,,63113904000.0,-63114076800.0,606792270.684722,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Jillian Michaels Fitness App_1190148494_HKWorkoutTypeIdentifier,,"b'{""title"":""Jillian Michaels Fitness App"",""itunesStoreId"":1190148494,""subtitle"":""Best Workout and Meal Planner"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""451c2b"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""161616"",""url"":""https:\\/\\/is3-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/f4\\/96\\/dd\\/f496dd44-db6f-8af5-848b-399eadba004e\\/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ff327b"",""hasP3"":false,""textColor4"":""451c2b""},""artist"":""EM Digital""}'"
297,4,58,0,0,0,-1,10,99999,0,5,,,63113904000.0,-63114076800.0,606792270.684955,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Streaks Workout_1044950341_HKWorkoutTypeIdentifier,,"b'{""title"":""Streaks Workout"",""itunesStoreId"":1044950341,""subtitle"":""For all fitness levels"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""452821"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""161616"",""url"":""https:\\/\\/is1-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/be\\/46\\/13\\/be461357-30a5-50b1-8ab7-3a28a67ce1d9\\/AppIcon-1x_U007emarketing-0-4-0-0-85-220.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ff704c"",""hasP3"":false,""textColor4"":""452821""},""artist"":""Crunchy Bagel""}'"
299,4,50,0,0,0,-1,10,99999,0,9,,,63113904000.0,-63114076800.0,606792270.684582,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Aaptiv: #1 Audio Fitness App_869058995_HKWorkoutTypeIdentifier,,"b'{""title"":""Aaptiv: #1 Audio Fitness App"",""itunesStoreId"":869058995,""subtitle"":""Personal Training for Everyone"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""433e83"",""textColor2"":""060c6d"",""supportsLayeredImage"":false,""textColor1"":""140e64"",""url"":""https:\\/\\/is2-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/49\\/38\\/59\\/49385946-ece2-cf53-89a0-5558d2c6fd62\\/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""383d8a""},""artist"":""AAPTIV INC.""}'"
300,4,50,0,0,0,-1,10,99999,0,7,,,63113904000.0,-63114076800.0,606792270.684377,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Nike Training Club_301521403_HKWorkoutTypeIdentifier,,"b'{""title"":""Nike Training Club"",""itunesStoreId"":301521403,""subtitle"":""workouts & fitness guidance"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""2a320e"",""textColor2"":""172100"",""supportsLayeredImage"":false,""textColor1"":""000000"",""url"":""https:\\/\\/is1-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/0d\\/aa\\/f6\\/0daaf64b-7eb1-a6ed-bda5-ea0973be51ab\\/AppIconAppStore-0-0-1x_U007emarketing-0-0-0-2-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""d5fe46"",""hasP3"":false,""textColor4"":""3d4d0e""},""artist"":""Nike, Inc""}'"
301,4,58,0,0,0,-1,10,99999,0,25,,,63113904000.0,-63114076800.0,606792270.938807,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,YAZIO: Calorie Counter App_946099227_HKQuantityTypeIdentifierDietaryWater,,"b'{""title"":""YAZIO: Calorie Counter App"",""itunesStoreId"":946099227,""subtitle"":""Intermittent Fasting & Keto"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""64526c"",""textColor2"":""532325"",""supportsLayeredImage"":false,""textColor1"":""3e2747"",""url"":""https:\\/\\/is3-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/a6\\/b0\\/ad\\/a6b0ad2f-59bc-7746-d717-aad16afd80ed\\/AppIcon-0-1x_U007emarketing-0-7-0-0-85-220.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""754f50""},""artist"":""YAZIO""}'"
302,4,58,0,0,0,-1,10,99999,0,46,,,63113904000.0,-63114076800.0,606792270.938572,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Lifesum: Diet & Macro Tracker_286906691_HKQuantityTypeIdentifierDietaryWater,,"b'{""title"":""Lifesum: Diet & Macro Tracker"",""itunesStoreId"":286906691,""subtitle"":""Meal Planner & Calorie Counter"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""1d3b2d"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""161616"",""url"":""https:\\/\\/is1-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/d4\\/a2\\/73\\/d4a27339-f42d-e905-971c-c041cf285b47\\/AppIcon-green-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""38ce89"",""hasP3"":false,""textColor4"":""1d3b2d""},""artist"":""Lifesum AB""}'"
303,4,58,0,0,0,-1,10,99999,0,28,,,63113904000.0,-63114076800.0,606792270.938432,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,WaterMinder®_653031147_HKQuantityTypeIdentifierDietaryWater,,"b'{""title"":""WaterMinder\xc2\xae"",""itunesStoreId"":653031147,""subtitle"":""Daily Water Reminder & Tracker"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""173644"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""161616"",""url"":""https:\\/\\/is4-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/d8\\/64\\/e0\\/d864e0aa-237c-6e3a-0491-ece335ae5ef4\\/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""19b4fc"",""hasP3"":false,""textColor4"":""173644""},""artist"":""Funn Media, LLC""}'"
304,4,58,0,0,0,-1,10,99999,0,54,,,63113904000.0,-63114076800.0,606792270.938915,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Fitwell Personal Fitness Coach_911012128_HKQuantityTypeIdentifierDietaryWater,,"b'{""title"":""Fitwell Personal Fitness Coach"",""itunesStoreId"":911012128,""subtitle"":""Workout & Health & Diet App"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""062b41"",""textColor2"":""010615"",""supportsLayeredImage"":false,""textColor1"":""010615"",""url"":""https:\\/\\/is3-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/f3\\/16\\/96\\/f31696f0-9531-ac4f-0848-c5536879b39e\\/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-5.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""18bdef"",""hasP3"":false,""textColor4"":""062b41""},""artist"":""Fitwell""}'"
305,4,58,0,0,0,-1,10,99999,0,41,,,63113904000.0,-63114076800.0,606792270.939021,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,MyPlate Calorie Counter_502317923_HKQuantityTypeIdentifierDietaryWater,,"b'{""title"":""MyPlate Calorie Counter"",""itunesStoreId"":502317923,""subtitle"":""Calories, Macros & Workouts"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""412521"",""textColor2"":""161615"",""supportsLayeredImage"":false,""textColor1"":""161516"",""url"":""https:\\/\\/is3-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/74\\/c7\\/a2\\/74c7a2e4-57c9-85dd-66c9-a77d87c453b3\\/AppIcon-Free-0-1x_U007emarketing-0-7-0-0-85-220.jpeg\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""f1674d"",""hasP3"":false,""textColor4"":""422620""},""artist"":""Leaf Group Ltd.""}'"
306,4,58,0,0,0,-1,10,99999,0,59,,,63113904000.0,-63114076800.0,606792271.116317,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Clue Period & Cycle Tracker_657189652_HKQuantityTypeIdentifierBasalBodyTemperature,,"b'{""title"":""Clue Period & Cycle Tracker"",""itunesStoreId"":657189652,""subtitle"":""Ovulation Calendar, Fertility"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""433737"",""textColor2"":""140505"",""supportsLayeredImage"":false,""textColor1"":""140505"",""url"":""https:\\/\\/is4-ssl.mzstatic.com\\/image\\/thumb\\/Purple114\\/v4\\/1f\\/26\\/f1\\/1f26f1dd-a207-41a4-a0c8-07299bc9002a\\/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""433737""},""artist"":""BioWink GmbH""}'"
307,4,58,0,0,0,-1,10,3,0,23,172.0,5120.0,63113904000.0,-63114076800.0,606792271.116424,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,iFertracker_743927901_HKQuantityTypeIdentifierBasalBodyTemperature,,"b'{""title"":""iFertracker"",""itunesStoreId"":743927901,""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""453644"",""textColor2"":""160715"",""supportsLayeredImage"":false,""textColor1"":""160415"",""url"":""https:\\/\\/is4-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/fd\\/fc\\/d5\\/fdfcd533-f2c9-8087-d43a-452b364299e2\\/AppIcon-0-1x_U007emarketing-0-0-85-220-7.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""453844""},""artist"":""Raiing Medical Company""}'"
310,4,3,0,0,0,-1,10,99999,0,99999,,,63113904000.0,-63114076800.0,606792271.23276,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Clue Period & Cycle Tracker_657189652_HKCategoryTypeIdentifierSexualActivity,,"b'{""title"":""Clue Period & Cycle Tracker"",""itunesStoreId"":657189652,""subtitle"":""Ovulation Calendar, Fertility"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""433737"",""textColor2"":""140505"",""supportsLayeredImage"":false,""textColor1"":""140505"",""url"":""https:\\/\\/is4-ssl.mzstatic.com\\/image\\/thumb\\/Purple114\\/v4\\/1f\\/26\\/f1\\/1f26f1dd-a207-41a4-a0c8-07299bc9002a\\/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""433737""},""artist"":""BioWink GmbH""}'"
311,4,58,0,0,0,-1,10,99999,0,37,,,63113904000.0,-63114076800.0,606792271.233206,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Period Tracker - Eve_1002275138_HKCategoryTypeIdentifierSexualActivity,,"b'{""title"":""Period Tracker - Eve"",""itunesStoreId"":1002275138,""subtitle"":""Ovulation & Menstrual Calendar"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""441a1a"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""161111"",""url"":""https:\\/\\/is1-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/6e\\/85\\/9e\\/6e859ecf-fb96-390c-5a00-84be53f267f9\\/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-85-220.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""fe413e"",""hasP3"":false,""textColor4"":""451f1e""},""artist"":""Glow""}'"
312,4,58,0,0,0,-1,10,99999,0,58,,,63113904000.0,-63114076800.0,606792271.352395,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Cube Period Tracker_1209848036_HKCategoryTypeIdentifierMenstrualFlow,,"b'{""title"":""Cube Period Tracker"",""itunesStoreId"":1209848036,""subtitle"":""Menstrual Calendar & Reminders"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""323232"",""textColor2"":""2d2d2d"",""supportsLayeredImage"":false,""textColor1"":""000000"",""url"":""https:\\/\\/is2-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/c7\\/70\\/76\\/c7707608-21de-d388-8df9-68f8fde0175a\\/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""fdfdfd"",""hasP3"":false,""textColor4"":""565656""},""artist"":""Flask LLP""}'"
313,4,3,0,0,0,-1,10,99999,0,99999,,,63113904000.0,-63114076800.0,606792271.352769,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Period Tracker - Eve_1002275138_HKCategoryTypeIdentifierMenstrualFlow,,"b'{""title"":""Period Tracker - Eve"",""itunesStoreId"":1002275138,""subtitle"":""Ovulation & Menstrual Calendar"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""441a1a"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""161111"",""url"":""https:\\/\\/is1-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/6e\\/85\\/9e\\/6e859ecf-fb96-390c-5a00-84be53f267f9\\/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-85-220.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""fe413e"",""hasP3"":false,""textColor4"":""451f1e""},""artist"":""Glow""}'"
315,4,3,0,0,0,-1,10,99999,0,99999,,,63113904000.0,-63114076800.0,606792271.351945,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Clue Period & Cycle Tracker_657189652_HKCategoryTypeIdentifierMenstrualFlow,,"b'{""title"":""Clue Period & Cycle Tracker"",""itunesStoreId"":657189652,""subtitle"":""Ovulation Calendar, Fertility"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""433737"",""textColor2"":""140505"",""supportsLayeredImage"":false,""textColor1"":""140505"",""url"":""https:\\/\\/is4-ssl.mzstatic.com\\/image\\/thumb\\/Purple114\\/v4\\/1f\\/26\\/f1\\/1f26f1dd-a207-41a4-a0c8-07299bc9002a\\/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""433737""},""artist"":""BioWink GmbH""}'"
316,4,3,0,0,0,-1,10,99999,0,99999,,,63113904000.0,-63114076800.0,606792271.352922,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,iFertracker_743927901_HKCategoryTypeIdentifierMenstrualFlow,,"b'{""title"":""iFertracker"",""itunesStoreId"":743927901,""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""453644"",""textColor2"":""160715"",""supportsLayeredImage"":false,""textColor1"":""160415"",""url"":""https:\\/\\/is4-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/fd\\/fc\\/d5\\/fdfcd533-f2c9-8087-d43a-452b364299e2\\/AppIcon-0-1x_U007emarketing-0-0-85-220-7.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""453844""},""artist"":""Raiing Medical Company""}'"
318,4,3,0,0,0,-1,10,99999,0,99999,,,63113904000.0,-63114076800.0,606792271.4956,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Period Tracker - Eve_1002275138_HKCategoryTypeIdentifierIntermenstrualBleeding,,"b'{""title"":""Period Tracker - Eve"",""itunesStoreId"":1002275138,""subtitle"":""Ovulation & Menstrual Calendar"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""441a1a"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""161111"",""url"":""https:\\/\\/is1-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/6e\\/85\\/9e\\/6e859ecf-fb96-390c-5a00-84be53f267f9\\/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-85-220.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""fe413e"",""hasP3"":false,""textColor4"":""451f1e""},""artist"":""Glow""}'"
319,4,3,0,0,0,-1,10,99999,0,99999,,,63113904000.0,-63114076800.0,606792271.493953,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Clue Period & Cycle Tracker_657189652_HKCategoryTypeIdentifierIntermenstrualBleeding,,"b'{""title"":""Clue Period & Cycle Tracker"",""itunesStoreId"":657189652,""subtitle"":""Ovulation Calendar, Fertility"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""433737"",""textColor2"":""140505"",""supportsLayeredImage"":false,""textColor1"":""140505"",""url"":""https:\\/\\/is4-ssl.mzstatic.com\\/image\\/thumb\\/Purple114\\/v4\\/1f\\/26\\/f1\\/1f26f1dd-a207-41a4-a0c8-07299bc9002a\\/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""433737""},""artist"":""BioWink GmbH""}'"
320,4,58,0,0,0,-1,10,99999,0,29,,,63113904000.0,-63114076800.0,606792271.819871,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Ten Percent Happier Meditation_992210239_HKCategoryTypeIdentifierMindfulSession,,"b'{""title"":""Ten Percent Happier Meditation"",""itunesStoreId"":992210239,""subtitle"":""Find calm, insight, and sleep"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""433637"",""textColor2"":""140405"",""supportsLayeredImage"":false,""textColor1"":""140405"",""url"":""https:\\/\\/is2-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/88\\/f0\\/21\\/88f0213c-ef4f-84a4-9cad-720f438dfabd\\/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-P3-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":true,""textColor4"":""433637""},""artist"":""10% Happier Inc.""}'"
321,4,58,0,0,0,-1,10,99999,0,62,,,63113904000.0,-63114076800.0,606792271.820074,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Calm_571800810_HKCategoryTypeIdentifierMindfulSession,,"b'{""title"":""Calm"",""itunesStoreId"":571800810,""subtitle"":""Meditation and Sleep Stories"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""122b3f"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""070814"",""url"":""https:\\/\\/is2-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/e8\\/28\\/83\\/e8288380-eea6-1a5f-1b43-ef1c7b18f408\\/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""3bb7ea"",""hasP3"":false,""textColor4"":""1e3741""},""artist"":""Calm.com""}'"
322,4,58,0,0,0,-1,10,99999,0,49,,,63113904000.0,-63114076800.0,606792271.820395,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Insight Timer - Meditation App_337472899_HKCategoryTypeIdentifierMindfulSession,,"b'{""title"":""Insight Timer - Meditation App"",""itunesStoreId"":337472899,""subtitle"":""Meditation for Sleep & Anxiety"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""634f3d"",""textColor2"":""482d13"",""supportsLayeredImage"":false,""textColor1"":""3c230d"",""url"":""https:\\/\\/is3-ssl.mzstatic.com\\/image\\/thumb\\/Purple123\\/v4\\/f0\\/6b\\/96\\/f06b961d-7f7e-7c51-29ad-55e26b20d48e\\/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""6c5742""},""artist"":""Insight Network Inc""}'"
323,4,58,0,0,0,-1,10,99999,0,51,,,63113904000.0,-63114076800.0,606792271.82024,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Headspace: Meditation & Sleep_493145008_HKCategoryTypeIdentifierMindfulSession,,"b'{""title"":""Headspace: Meditation & Sleep"",""itunesStoreId"":493145008,""subtitle"":""Stress less & relaxing sounds"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""443c36"",""textColor2"":""150b04"",""supportsLayeredImage"":false,""textColor1"":""150b04"",""url"":""https:\\/\\/is5-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/1c\\/23\\/58\\/1c2358d0-35ab-8a69-e5be-797e1cce615a\\/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""443c36""},""artist"":""Headspace Inc.""}'"
324,4,58,0,0,0,-1,10,99999,0,63,,,63113904000.0,-63114076800.0,606792271.820557,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Balance: Meditation_1361356590_HKCategoryTypeIdentifierMindfulSession,,"b'{""title"":""Balance: Meditation"",""itunesStoreId"":1361356590,""subtitle"":""Meditation that adapts to you"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""33464c"",""textColor2"":""002f36"",""supportsLayeredImage"":false,""textColor1"":""001820"",""url"":""https:\\/\\/is2-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/1f\\/08\\/16\\/1f081638-6586-efcc-c922-352e573b61d2\\/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""ffffff"",""hasP3"":false,""textColor4"":""33595e""},""artist"":""Elevate, Inc.""}'"
325,4,58,0,0,0,-1,10,0,0,14,,,63113904000.0,-63114076800.0,606792272.098274,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,snoww: track your skiing_1144064217_HKQuantityTypeIdentifierDistanceDownhillSnowSports,,"b'{""title"":""snoww: track your skiing"",""itunesStoreId"":1144064217,""subtitle"":""Skiing & Snowboarding"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""0d3258"",""textColor2"":""072242"",""supportsLayeredImage"":false,""textColor1"":""000e2e"",""url"":""https:\\/\\/is2-ssl.mzstatic.com\\/image\\/thumb\\/Purple114\\/v4\\/97\\/6a\\/fb\\/976afbdb-0d37-2935-613a-3a813792f23b\\/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""40c2fe"",""hasP3"":false,""textColor4"":""124267""},""artist"":""snoww ltd""}'"
326,4,58,0,0,0,-1,10,99999,0,15,,,63113904000.0,-63114076800.0,606792272.098692,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Slopes: Ski & Snowboard_643351983_HKQuantityTypeIdentifierDistanceDownhillSnowSports,,"b'{""title"":""Slopes: Ski & Snowboard"",""itunesStoreId"":643351983,""subtitle"":""GPS Tracker for Snow Sports"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""cedcea"",""textColor2"":""e5f3fc"",""supportsLayeredImage"":false,""textColor1"":""fbfefe"",""url"":""https:\\/\\/is5-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/56\\/4e\\/b9\\/564eb933-7dfc-b1c4-70cf-cb45b7914b66\\/appicon-0-0-1x_U007emarketing-0-0-0-8-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""1b589c"",""hasP3"":false,""textColor4"":""bdd4e9""},""artist"":""Consumed by Code""}'"
