sid,nid,bandclass,channel,numpoints,id
1280,2,0,384,8,6683
1280,2,0,425,7,6684
190,1,0,384,5,6685
190,1,0,384,8,6686
22416,304,10,476,6,6687
190,1,0,384,8,6688
22416,304,10,476,6,6689
4148,304,1,775,5,6690
1189,3,0,283,6,6691
1189,3,0,283,8,6692
1189,3,0,283,8,6693
1189,3,0,283,6,6694
17,2,0,283,6,6695
22434,309,10,476,5,6696
17,2,0,283,6,6697
22434,309,10,476,5,6698
17,2,0,283,6,6699
17,2,0,283,6,6700
17,2,0,283,6,6701
22434,309,10,476,5,6702
546,17,0,384,7,6703
546,17,0,384,7,6704
59,2,0,283,6,6705
546,17,0,384,5,6706
59,2,0,283,6,6707
1411,1,0,283,6,6708
1271,5,0,283,6,6709
1258,5,0,384,5,6710
1258,5,0,384,5,6711
1271,7,0,283,7,6712
22436,308,10,476,5,6713
4198,308,1,500,5,6714
1271,7,0,283,10,6715
22436,308,10,476,8,6716
4198,308,1,500,8,6717
4198,308,1,550,8,6718
1271,7,0,283,7,6719
22436,308,10,476,6,6720
1258,5,0,384,6,6721
1258,5,0,384,7,6722
6499,0,1,925,5,6723
1258,21,0,384,7,6724
1258,21,0,384,6,6725
14068,1,0,283,5,6726
14068,1,0,283,10,6727
14068,1,0,242,9,6728
14068,1,0,283,7,6729
14068,1,0,283,7,6730
14060,1,0,283,5,6731
14055,11,0,283,8,6732
14055,11,0,283,7,6733
14055,11,0,283,9,6734
14055,11,0,242,8,6735
14055,11,0,283,6,6736
14055,11,0,283,7,6737
13932,1,0,242,9,6738
13932,1,0,283,9,6739
13932,1,0,283,7,6740
13932,1,0,283,9,6741
13932,1,0,283,8,6742
13932,1,0,283,7,6743
13932,1,0,283,9,6744
13932,1,0,242,6,6745
14098,10,0,283,7,6746
13932,1,0,283,6,6747
14098,10,0,283,9,6748
14098,10,0,242,8,6749
14091,9,0,283,10,6750
14091,9,0,242,9,6751
14098,10,0,283,8,6752
14091,9,0,283,11,6753
14091,9,0,242,11,6754
14094,9,0,283,10,6755
14094,9,0,242,9,6756
14094,9,0,283,8,6757
14093,31,0,283,6,6758
14093,31,0,283,10,6759
14094,9,0,283,7,6760
13994,8,0,283,9,6761
13994,5,0,283,9,6762
13994,5,0,242,9,6763
13994,8,0,242,9,6764
13994,5,0,1019,8,6765
13994,8,0,1019,7,6766
13994,8,0,283,10,6767
13994,8,0,242,10,6768
13994,5,0,242,9,6769
13999,7,0,283,9,6770
13994,5,0,283,9,6771
13994,5,0,1019,9,6772
13994,8,0,1019,8,6773
13999,7,0,242,8,6774
13994,8,0,283,10,6775
13994,8,0,242,10,6776
13999,7,0,283,8,6777
13994,8,0,1019,8,6778
14002,6,0,283,8,6779
13999,7,0,242,7,6780
14002,6,0,283,10,6781
14002,6,0,242,9,6782
14002,6,0,283,9,6783
14001,7,0,283,8,6784
14002,6,0,242,7,6785
13951,114,0,283,7,6786
14001,7,0,283,9,6787
13951,114,0,283,8,6788
14001,7,0,242,7,6789
13951,114,0,283,9,6790
14001,7,0,283,9,6791
13952,5,0,283,7,6792
13952,5,0,283,9,6793
13952,5,0,283,8,6794
13950,1,0,283,8,6795
13950,1,0,283,9,6796
13946,13,0,283,9,6797
13946,13,0,283,9,6798
13946,12,0,283,9,6799
13946,11,0,283,11,6800
13946,19,0,283,8,6801
13947,5,0,283,9,6802
13947,5,0,242,8,6803
12305,21268,0,40,8,6804
12305,21270,0,40,7,6805
12305,21052,0,40,9,6806
12305,21268,0,40,8,6807
12305,21270,0,40,7,6808
12339,23404,0,40,7,6809
12339,23427,0,40,8,6810
12339,23428,0,40,7,6811
12339,23552,0,40,7,6812
12339,23408,0,40,6,6813
12339,23404,0,40,5,6814
12339,23428,0,40,7,6815
12339,23331,0,40,7,6816
12339,23323,0,40,7,6817
12339,23319,0,40,6,6818
12339,23427,0,40,6,6819
14043,1,0,283,6,6820
14045,1,0,283,6,6821
14045,1,0,242,5,6822
14045,1,0,242,6,6823
14045,1,0,283,6,6824
1258,21,0,384,6,6825
6499,0,1,925,5,6826
490,3,0,384,5,6827
490,3,0,384,6,6828
22408,236,10,476,5,6829
490,3,0,384,8,6830
22408,236,10,476,6,6831
4121,236,1,950,6,6832
4121,236,1,975,6,6833
490,3,0,384,7,6834
4121,236,1,950,6,6835
22408,236,10,476,5,6836
490,3,0,384,6,6837
1088,3,0,384,7,6838
1094,3,0,384,6,6839
4121,236,1,950,5,6840
3002,1,1,375,5,6841
1094,3,0,384,5,6842
1740,2,0,384,6,6843
112,55,0,425,7,6844
112,55,0,384,7,6845
112,55,0,384,7,6846
112,55,0,425,7,6847
112,6,0,384,9,6848
112,5,0,384,9,6849
4183,230,1,75,8,6850
4183,230,1,50,7,6851
4183,248,1,50,7,6852
4183,248,1,75,7,6853
22431,248,10,476,7,6854
22431,230,10,476,7,6855
40,7,0,384,8,6856
40,4,0,384,7,6857
4183,234,1,50,7,6858
4183,234,1,75,7,6859
22431,234,10,476,7,6860
112,5,0,384,6,6861
4183,230,1,50,6,6862
22431,230,10,476,6,6863
4183,230,1,75,6,6864
40,7,0,384,9,6865
40,4,0,384,8,6866
22431,234,10,476,8,6867
4183,234,1,50,8,6868
4183,234,1,75,7,6869
40,7,0,384,10,6870
22431,234,10,476,8,6871
4183,234,1,75,7,6872
4183,234,1,50,7,6873
22431,231,10,476,7,6874
40,7,0,384,6,6875
18,6,0,777,8,6876
8,8,0,777,6,6877
18,6,0,384,5,6878
18,6,0,777,9,6879
22435,9,10,476,6,6880
8,8,0,777,6,6881
18,7,0,777,8,6882
22435,9,10,476,6,6883
18,6,0,777,5,6884
18,7,0,777,8,6885
22435,9,10,476,7,6886
18,2,0,425,6,6887
18,2,0,384,6,6888
4195,9,1,25,6,6889
18,8,0,777,9,6890
4195,2,1,25,7,6891
170,2,0,384,6,6892
22435,2,10,476,6,6893
22447,405,10,476,6,6894
4982,405,1,25,6,6895
18,8,0,777,8,6896
170,2,0,384,7,6897
170,51,0,384,7,6898
4982,405,1,25,7,6899
22447,405,10,476,7,6900
4982,405,1,75,6,6901
4195,2,1,25,6,6902
170,2,0,425,6,6903
170,51,0,384,9,6904
4379,16,10,476,8,6905
309,10,0,283,7,6906
4379,16,1,1050,7,6907
502,4,0,384,9,6908
4379,16,10,476,8,6909
170,51,0,384,8,6910
22435,8,10,476,8,6911
4195,8,1,775,7,6912
4379,16,1,1050,7,6913
4379,16,1,350,6,6914
309,10,0,283,6,6915
502,4,0,384,8,6916
4379,16,10,476,7,6917
4379,16,1,350,7,6918
1802,10,0,384,7,6919
4379,22,10,476,6,6920
1802,10,0,426,6,6921
4379,22,10,476,7,6922
1802,10,0,384,6,6923
126,18,0,384,6,6924
4379,22,1,350,5,6925
1802,0,0,384,5,6926
126,18,0,384,8,6927
4379,22,10,476,8,6928
4379,22,1,350,7,6929
126,18,0,384,8,6930
4379,22,10,476,7,6931
4379,22,1,350,6,6932
126,18,0,384,8,6933
4379,22,10,476,7,6934
1290,1,0,384,7,6935
4379,22,1,350,6,6936
126,18,1,825,5,6937
1290,1,0,384,6,6938
126,18,0,384,6,6939
65,5,0,283,6,6940
65,5,0,283,6,6941
65,5,0,283,8,6942
22416,304,10,476,7,6943
4148,304,1,625,6,6944
65,5,0,283,8,6945
22416,304,10,476,7,6946
4148,304,1,625,7,6947
65,5,1,1125,6,6948
4148,304,1,675,5,6949
65,5,0,283,8,6950
22416,304,10,476,7,6951
4148,304,1,625,6,6952
4148,304,1,675,5,6953
65,5,0,283,10,6954
22416,304,10,476,9,6955
4148,304,1,625,8,6956
4148,304,1,675,8,6957
80,1,0,384,7,6958
22416,304,10,476,5,6959
190,1,0,384,7,6960
4148,304,1,775,5,6961
80,1,0,384,5,6962
190,1,0,384,7,6963
190,1,0,384,8,6964
1189,3,0,283,6,6965
4148,304,1,775,6,6966
22416,304,10,476,6,6967
1189,3,0,283,7,6968
1189,3,0,283,8,6969
22434,124,10,476,5,6970
1189,3,0,283,7,6971
1189,3,0,283,7,6972
17,1,0,283,7,6973
22434,309,10,476,5,6974
4190,309,1,625,5,6975
17,1,0,283,8,6976
4190,309,1,625,8,6977
22434,309,10,476,8,6978
4190,309,1,500,7,6979
17,2,0,283,7,6980
17,2,0,283,7,6981
22434,309,10,476,7,6982
4190,309,1,625,6,6983
17,2,0,283,6,6984
4190,309,1,625,6,6985
22434,309,10,476,5,6986
2141,1,0,283,6,6987
17,2,1,725,6,6988
22434,309,10,476,5,6989
4190,309,1,625,5,6990
546,17,0,384,6,6991
59,2,0,283,5,6992
59,2,0,283,6,6993
22413,308,10,476,5,6994
22413,308,10,476,6,6995
1411,1,0,283,6,6996
1258,5,0,384,6,6997
1258,5,0,384,6,6998
1411,1,0,283,5,6999
1258,5,0,384,6,7000
1258,5,0,384,7,7001
4139,308,1,50,6,7002
22413,308,10,476,5,7003
1258,5,0,384,7,7004
4198,308,1,550,6,7005
22436,308,10,476,5,7006
1258,5,0,384,8,7007
6499,0,1,925,6,7008
1411,1,0,283,5,7009
1258,5,0,384,6,7010
1258,21,0,384,7,7011
6499,0,1,925,6,7012
6499,0,1,950,5,7013
1258,21,0,384,6,7014
14080,970,0,283,6,7015
14069,1,0,283,7,7016
14069,1,0,242,5,7017
14069,1,0,283,6,7018
14068,1,0,242,7,7019
14068,1,0,283,7,7020
14068,1,0,283,8,7021
14068,1,0,242,7,7022
14068,1,0,283,8,7023
14055,11,0,283,6,7024
14055,11,0,283,10,7025
14055,11,0,242,10,7026
14055,11,0,283,7,7027
14117,0,0,283,5,7028
13932,1,0,283,7,7029
13932,1,0,283,10,7030
13932,1,0,242,10,7031
13932,1,0,283,8,7032
14098,10,0,283,6,7033
13932,1,0,283,5,7034
14098,10,0,283,7,7035
14098,10,0,283,8,7036
14091,9,0,283,7,7037
14090,100,0,242,6,7038
14090,100,0,283,6,7039
14091,9,0,283,6,7040
14091,9,0,242,5,7041
14090,100,0,283,9,7042
14090,100,0,242,9,7043
14091,9,0,283,8,7044
14090,100,0,37,7,7045
14093,31,0,283,8,7046
14094,9,0,283,6,7047
13994,8,0,283,7,7048
14093,31,0,283,7,7049
13994,5,0,283,11,7050
13994,5,0,242,11,7051
13994,8,0,283,10,7052
13994,8,0,242,9,7053
13994,5,0,1019,9,7054
13994,8,0,1019,9,7055
13994,5,0,242,11,7056
13994,5,0,283,11,7057
13994,8,0,283,11,7058
13994,5,0,1019,11,7059
13994,8,0,242,10,7060
13994,8,0,1019,8,7061
13994,8,0,283,10,7062
13994,8,0,242,10,7063
13996,4,0,283,9,7064
14002,6,0,283,8,7065
13996,4,0,242,8,7066
14002,6,0,283,10,7067
14001,7,0,283,9,7068
14002,6,0,242,8,7069
13996,4,0,283,8,7070
14001,7,0,242,7,7071
14001,7,0,283,10,7072
14001,7,0,242,8,7073
14001,7,0,283,11,7074
14001,7,0,242,10,7075
14001,7,0,1019,8,7076
14001,7,0,283,10,7077
14001,7,0,242,10,7078
14001,7,0,283,8,7079
14001,7,0,242,8,7080
13952,5,0,283,7,7081
14001,7,0,1019,6,7082
13950,1,0,283,6,7083
12305,21052,0,40,6,7084
12339,23553,0,40,8,7085
12339,23551,0,40,7,7086
12339,23552,0,40,7,7087
12339,23315,0,40,8,7088
12339,23320,0,40,8,7089
12339,23317,0,40,8,7090
12339,23326,0,40,8,7091
12339,23319,0,40,7,7092
12339,23318,0,40,7,7093
12339,23316,0,40,6,7094
12339,23438,0,40,7,7095
12339,23315,0,40,7,7096
12339,23316,0,40,6,7097
14043,1,0,283,7,7098
14043,1,0,242,6,7099
14041,1,0,283,6,7100
14041,1,0,242,6,7101
14082,977,0,283,7,7102
14082,977,0,242,6,7103
14082,977,0,1019,5,7104
6499,0,1,925,6,7105
1258,21,0,384,5,7106
4121,236,1,975,5,7107
58,3,0,384,10,7108
4121,236,1,975,8,7109
4121,236,1,950,8,7110
22408,236,10,476,7,7111
58,3,0,384,7,7112
4121,236,1,950,5,7113
3002,1,1,750,5,7114
490,3,0,384,7,7115
3002,1,1,750,5,7116
1088,3,0,384,6,7117
1088,3,0,384,7,7118
4121,236,1,950,5,7119
1088,3,0,384,6,7120
1740,2,0,384,6,7121
1740,2,0,384,6,7122
1740,2,0,384,7,7123
112,6,0,384,6,7124
112,6,0,384,7,7125
4183,250,1,50,6,7126
112,6,0,384,6,7127
112,5,0,384,8,7128
4183,230,1,50,6,7129
112,5,0,384,10,7130
4183,230,1,75,9,7131
4183,230,1,50,8,7132
22431,230,10,476,8,7133
112,5,0,384,9,7134
4183,230,1,75,8,7135
4183,230,1,50,7,7136
22431,230,10,476,7,7137
40,7,0,384,7,7138
112,5,0,384,5,7139
40,7,0,384,9,7140
1059,1,0,691,7,7141
22431,234,10,476,6,7142
4183,234,1,50,6,7143
4183,234,1,75,6,7144
40,7,0,384,7,7145
40,7,0,384,6,7146
8,2,0,777,7,7147
4168,73,1,650,6,7148
22425,73,10,476,6,7149
8,8,0,777,9,7150
22425,1,10,476,7,7151
4168,1,1,650,6,7152
8,8,0,777,8,7153
18,6,0,777,8,7154
22425,1,10,476,6,7155
4168,1,1,650,6,7156
18,6,0,777,9,7157
18,7,0,777,7,7158
22435,9,10,476,7,7159
4195,9,1,25,6,7160
18,7,0,777,10,7161
18,3,0,777,9,7162
4195,12,1,75,9,7163
4195,12,1,25,9,7164
4195,9,1,25,8,7165
22435,12,10,476,8,7166
22435,9,10,476,7,7167
4195,9,1,75,7,7168
22435,2,10,476,7,7169
18,8,0,777,10,7170
18,9,0,777,10,7171
18,3,0,777,10,7172
22435,2,10,476,10,7173
4195,2,1,75,9,7174
4195,2,1,25,9,7175
18,2,0,777,9,7176
4195,12,1,75,8,7177
4195,12,1,25,8,7178
18,7,0,777,8,7179
22435,12,10,476,7,7180
18,9,0,777,9,7181
18,8,0,777,8,7182
4195,2,1,75,8,7183
4195,2,1,25,8,7184
22435,2,10,476,7,7185
170,51,0,384,6,7186
22435,8,10,476,7,7187
18,9,0,777,7,7188
4195,8,1,75,7,7189
170,51,0,384,5,7190
4195,8,1,775,5,7191
22435,8,10,476,7,7192
502,4,0,384,7,7193
18,9,0,777,6,7194
4195,8,1,75,6,7195
4195,8,1,775,6,7196
4379,22,10,476,6,7197
1802,10,0,384,5,7198
4379,22,10,476,6,7199
4379,22,10,476,6,7200
32,5,1,925,6,7201
1802,10,0,384,6,7202
32,5,0,384,6,7203
126,18,0,384,6,7204
126,18,0,384,7,7205
4379,22,10,476,6,7206
126,18,0,384,6,7207
126,18,0,384,8,7208
4379,22,10,476,7,7209
4379,22,1,350,5,7210
126,18,0,384,6,7211
4379,22,10,476,6,7212
21,19,0,283,7,7213
21,19,0,283,7,7214
22440,203,10,476,6,7215
21,19,0,283,8,7216
22440,203,10,476,8,7217
65,5,0,283,7,7218
4390,203,1,1075,7,7219
80,1,0,384,6,7220
4390,203,1,1050,6,7221
80,1,0,384,7,7222
65,5,0,283,7,7223
22416,304,10,476,6,7224
80,1,0,384,8,7225
65,5,0,283,6,7226
80,1,0,384,7,7227
80,1,0,384,7,7228
190,1,0,384,6,7229
190,1,0,384,8,7230
190,1,0,384,6,7231
532,5,1,1075,6,7232
1189,3,0,283,5,7233
532,5,1,650,7,7234
532,5,0,384,6,7235
532,5,0,384,7,7236
532,5,1,650,5,7237
532,5,0,384,7,7238
17,1,0,283,6,7239
17,1,0,283,9,7240
4190,309,1,625,8,7241
22434,309,10,476,7,7242
17,1,0,283,10,7243
4190,309,1,625,9,7244
22434,309,10,476,9,7245
4190,309,1,500,9,7246
17,2,0,283,9,7247
4190,309,1,625,9,7248
22434,309,10,476,9,7249
4190,309,1,500,8,7250
17,1,0,283,8,7251
17,2,0,283,7,7252
4190,309,1,625,6,7253
22434,309,10,476,5,7254
17,2,0,283,6,7255
4190,309,1,625,5,7256
17,2,1,825,8,7257
22434,309,10,476,7,7258
4190,309,1,625,7,7259
298,1,0,384,7,7260
4190,309,1,500,6,7261
4190,309,1,475,6,7262
298,1,0,426,5,7263
2141,1,0,283,5,7264
17,2,0,283,5,7265
1408,2,0,384,6,7266
2141,1,0,283,5,7267
1408,2,0,384,6,7268
22413,308,10,476,5,7269
1408,2,0,384,7,7270
22413,308,10,476,7,7271
4139,308,1,50,6,7272
59,2,0,283,8,7273
4139,308,1,50,8,7274
22413,308,10,476,8,7275
4139,308,1,75,7,7276
59,2,0,283,9,7277
22413,308,10,476,9,7278
4139,308,1,75,9,7279
4139,308,1,50,9,7280
59,2,1,325,8,7281
4139,308,1,125,8,7282
59,2,0,283,8,7283
22413,308,10,476,7,7284
4139,308,1,50,7,7285
4139,308,1,75,6,7286
1258,5,0,384,6,7287
59,2,0,283,7,7288
22413,308,10,476,6,7289
4139,308,1,75,6,7290
4139,308,1,50,5,7291
1411,1,0,283,6,7292
1258,5,0,384,5,7293
1258,5,0,384,6,7294
1258,5,0,384,7,7295
6499,0,1,925,5,7296
1258,5,0,384,8,7297
6499,0,1,925,6,7298
4164,308,1,500,5,7299
4164,308,1,550,5,7300
22423,308,10,476,5,7301
1258,5,0,384,6,7302
6499,0,1,925,5,7303
1258,21,0,384,7,7304
6499,0,1,925,6,7305
1258,21,0,384,7,7306
6499,0,1,925,7,7307
6499,0,1,950,6,7308
14069,1,0,283,9,7309
14069,1,0,242,8,7310
14069,1,0,283,8,7311
14069,1,0,283,8,7312
14069,1,0,242,7,7313
14068,1,0,242,9,7314
14068,1,0,283,9,7315
14068,1,0,283,8,7316
14068,1,0,242,5,7317
14068,1,0,283,7,7318
14114,0,0,283,7,7319
14055,11,0,283,9,7320
14055,11,0,242,8,7321
14055,11,0,283,7,7322
14117,0,0,283,6,7323
13932,1,0,283,5,7324
13932,1,0,283,7,7325
13932,1,0,283,8,7326
13932,1,0,242,8,7327
13932,1,0,242,7,7328
13932,1,0,283,7,7329
14090,100,0,283,5,7330
14090,100,0,283,7,7331
14090,100,0,242,7,7332
14090,100,0,283,6,7333
14090,100,0,242,5,7334
14090,100,0,283,9,7335
14090,100,0,242,8,7336
14090,100,0,283,8,7337
14090,100,0,242,7,7338
14090,100,0,242,5,7339
13996,4,0,283,5,7340
13994,8,0,283,8,7341
13996,4,0,283,7,7342
13996,4,0,283,10,7343
13996,4,0,242,9,7344
13996,4,0,1019,8,7345
13994,8,0,283,7,7346
13996,4,0,283,10,7347
13996,4,0,242,10,7348
13996,4,0,1019,9,7349
13996,4,0,283,10,7350
13996,4,0,242,9,7351
13996,4,0,1019,8,7352
14001,7,0,283,8,7353
14001,7,0,283,10,7354
14000,6,0,283,10,7355
14001,7,0,242,9,7356
13996,4,0,283,8,7357
13996,4,0,242,7,7358
14000,6,0,283,10,7359
14001,7,0,283,9,7360
13940,7,0,283,9,7361
13940,7,0,242,9,7362
14001,7,0,242,8,7363
13940,7,0,283,10,7364
13940,7,0,242,10,7365
14001,7,0,283,8,7366
13940,13,0,283,7,7367
13940,13,0,242,7,7368
13940,7,0,242,8,7369
13940,7,0,283,8,7370
14001,7,0,283,6,7371
13995,6,0,283,6,7372
13995,6,0,242,6,7373
13995,6,0,283,6,7374
13995,6,0,242,6,7375
13859,15,0,283,9,7376
13859,15,0,242,8,7377
13859,15,0,283,11,7378
13859,15,0,242,10,7379
12339,23554,0,40,7,7380
12339,23553,0,40,7,7381
12339,23316,0,40,7,7382
12339,23321,0,40,5,7383
12339,23321,0,40,7,7384
12339,23430,0,40,6,7385
12339,23438,0,40,5,7386
12339,23438,0,40,6,7387
14043,1,0,283,6,7388
14043,1,0,242,5,7389
14043,1,0,283,5,7390
14043,1,0,242,5,7391
6499,0,1,925,6,7392
1258,21,0,384,5,7393
1258,21,0,384,6,7394
6499,0,1,925,5,7395
1258,21,0,384,6,7396
6499,0,1,925,6,7397
1258,21,0,384,5,7398
6499,0,1,925,5,7399
6499,0,1,225,6,7400
1258,21,0,384,5,7401
490,3,0,384,6,7402
3002,1,0,384,6,7403
58,1,0,384,8,7404
58,3,0,384,8,7405
58,1,1,750,7,7406
22408,235,10,476,7,7407
4121,235,1,1075,6,7408
4121,235,1,1050,6,7409
4121,236,1,950,6,7410
22408,236,10,476,6,7411
58,3,0,384,6,7412
58,1,0,384,6,7413
490,3,0,384,5,7414
3002,1,1,750,5,7415
1088,3,0,384,7,7416
490,3,0,384,6,7417
1088,3,0,384,8,7418
1088,3,0,384,8,7419
1088,3,0,384,7,7420
4121,236,1,975,5,7421
4121,236,1,950,5,7422
1088,3,0,384,8,7423
4121,236,1,975,6,7424
22408,236,10,476,6,7425
4121,236,1,950,5,7426
1740,2,0,384,6,7427
1740,2,0,384,6,7428
1740,2,0,384,6,7429
1740,2,0,384,5,7430
1740,2,0,384,6,7431
112,6,0,384,5,7432
112,6,0,283,6,7433
112,6,0,384,6,7434
112,6,0,384,9,7435
4183,250,1,75,7,7436
22431,250,10,476,6,7437
4183,250,1,50,6,7438
112,5,0,384,8,7439
112,6,0,384,7,7440
4183,250,1,50,6,7441
22431,250,10,476,6,7442
4183,250,1,75,5,7443
112,5,0,384,7,7444
4183,250,1,50,5,7445
112,5,0,384,8,7446
4183,250,1,50,6,7447
22431,250,10,476,6,7448
112,5,0,384,8,7449
4183,250,1,75,7,7450
22431,250,10,476,6,7451
4183,250,1,50,6,7452
112,5,0,384,7,7453
40,7,0,384,7,7454
1059,1,0,691,6,7455
40,7,0,384,8,7456
1059,1,0,241,7,7457
1059,1,0,283,7,7458
40,7,0,384,7,7459
1059,1,0,283,6,7460
1059,1,0,241,6,7461
8,2,0,777,8,7462
22425,73,10,476,7,7463
4168,73,1,650,5,7464
8,2,0,777,9,7465
22425,73,10,476,8,7466
4168,73,1,650,7,7467
8,2,0,777,8,7468
4168,73,1,650,7,7469
22425,73,10,476,7,7470
8,8,0,777,6,7471
8,8,0,777,9,7472
22425,1,10,476,7,7473
18,6,0,777,7,7474
4168,1,1,650,6,7475
18,5,0,777,9,7476
18,7,0,777,8,7477
22435,9,10,476,8,7478
18,6,0,777,7,7479
4195,9,1,75,7,7480
4195,9,1,25,7,7481
18,5,0,777,10,7482
18,2,0,777,10,7483
18,7,0,777,10,7484
22435,9,10,476,9,7485
4195,9,1,75,9,7486
4195,9,1,25,9,7487
18,3,0,777,8,7488
18,2,0,777,11,7489
22435,2,10,476,9,7490
4195,2,1,25,9,7491
4195,2,1,75,8,7492
18,9,0,777,8,7493
22435,9,10,476,8,7494
18,9,0,777,9,7495
22435,8,10,476,8,7496
18,2,0,777,7,7497
1794,10,0,384,7,7498
22435,2,10,476,7,7499
1794,10,0,426,7,7500
4195,8,1,75,7,7501
4195,2,1,25,7,7502
4195,2,1,75,6,7503
4195,9,1,75,6,7504
18,9,0,777,8,7505
22435,8,10,476,8,7506
4195,8,1,75,7,7507
1794,10,0,384,6,7508
1794,10,0,426,6,7509
22435,0,10,476,5,7510
4195,0,1,75,5,7511
1794,10,0,426,7,7512
1794,10,0,384,7,7513
1794,10,0,777,5,7514
22435,8,10,476,5,7515
1794,10,0,384,7,7516
1794,10,0,426,7,7517
1794,10,0,777,5,7518
1794,10,0,426,6,7519
1794,10,0,384,6,7520
4379,22,10,476,5,7521
1802,10,0,426,5,7522
4379,22,10,476,8,7523
1794,10,0,426,8,7524
1794,10,0,384,7,7525
4379,22,1,925,7,7526
32,5,1,825,7,7527
32,5,0,384,6,7528
126,18,0,384,6,7529
4379,22,10,476,5,7530
126,18,0,384,8,7531
4379,22,10,476,5,7532
126,18,0,384,8,7533
4379,22,10,476,7,7534
4379,22,1,925,6,7535
126,250,1,850,5,7536
126,18,0,384,8,7537
22442,221,10,476,6,7538
126,18,0,384,8,7539
22442,221,10,476,7,7540
4418,221,1,675,6,7541
4418,221,1,650,6,7542
22442,221,10,476,7,7543
126,18,0,384,7,7544
4418,221,1,675,6,7545
21,19,0,283,6,7546
4418,221,1,650,6,7547
21,19,0,283,7,7548
21,7,0,283,6,7549
22440,203,10,476,5,7550
21,19,0,283,11,7551
22440,203,10,476,9,7552
4390,203,1,1050,8,7553
4390,203,1,1075,8,7554
21,19,0,283,10,7555
22440,203,10,476,9,7556
4390,203,1,1050,8,7557
4390,203,1,1075,8,7558
80,1,0,384,8,7559
21,19,0,283,6,7560
21,19,1,325,5,7561
80,1,0,384,8,7562
80,2,0,384,6,7563
80,2,0,384,7,7564
80,1,0,384,7,7565
22412,222,10,476,6,7566
4135,222,1,25,6,7567
80,1,0,384,8,7568
4135,214,1,25,6,7569
22412,214,10,476,6,7570
190,1,0,384,5,7571
80,2,0,384,5,7572
80,1,0,384,8,7573
22412,214,10,476,5,7574
532,5,0,384,7,7575
80,1,0,384,5,7576
532,5,0,384,9,7577
532,5,0,384,8,7578
532,5,0,384,6,7579
22439,124,10,476,5,7580
532,5,0,384,7,7581
4384,124,1,375,5,7582
1914,1,1,25,5,7583
1914,1,0,384,6,7584
4190,309,1,625,5,7585
1914,1,0,426,5,7586
1914,1,0,384,6,7587
17,2,0,283,5,7588
1914,1,0,426,5,7589
22434,309,10,476,5,7590
4190,309,1,625,5,7591
1406,1,0,384,6,7592
1406,1,0,426,6,7593
4190,309,1,625,5,7594
22434,309,10,476,5,7595
1406,1,0,384,6,7596
1406,1,0,426,6,7597
298,1,0,384,6,7598
1403,1,0,241,6,7599
1403,1,0,283,5,7600
6419,1,1,25,5,7601
1408,2,0,384,6,7602
1408,2,0,384,6,7603
59,2,0,283,9,7604
22413,308,10,476,8,7605
4139,308,1,50,8,7606
4139,308,1,75,7,7607
59,2,0,283,9,7608
22413,308,10,476,9,7609
4139,308,1,75,8,7610
4139,308,1,50,8,7611
59,2,1,325,7,7612
59,2,0,283,6,7613
59,2,1,325,6,7614
22413,308,10,476,5,7615
59,2,0,283,8,7616
22413,308,10,476,7,7617
1258,5,0,384,7,7618
4139,308,1,50,7,7619
4139,308,1,75,6,7620
1258,5,0,384,7,7621
4139,308,1,50,5,7622
1258,5,0,384,8,7623
22413,308,10,476,7,7624
4139,308,1,50,6,7625
4139,308,1,75,5,7626
1411,1,0,283,5,7627
1258,5,0,384,6,7628
1258,5,0,384,6,7629
6499,0,1,925,6,7630
6499,0,1,925,6,7631
1258,5,0,384,6,7632
1258,21,0,384,5,7633
6499,0,1,925,6,7634
1258,21,0,384,6,7635
14069,1,0,283,8,7636
14069,1,0,242,6,7637
14069,1,0,283,5,7638
14114,0,0,283,5,7639
14055,11,0,283,9,7640
14055,11,0,283,8,7641
14115,0,0,283,7,7642
14114,0,0,283,5,7643
14117,0,0,283,6,7644
14117,0,0,283,5,7645
14117,0,0,283,6,7646
13932,1,0,283,7,7647
13932,1,0,242,7,7648
14119,1,0,283,6,7649
14117,0,0,283,6,7650
13932,1,0,283,6,7651
14090,100,0,283,8,7652
13932,1,0,283,8,7653
13932,1,0,242,7,7654
14090,100,0,242,7,7655
14090,100,0,283,6,7656
14100,110,0,283,8,7657
14100,110,0,242,8,7658
14090,100,0,283,7,7659
14090,100,0,283,7,7660
14100,110,0,283,7,7661
14090,100,0,242,7,7662
14090,100,0,283,8,7663
14090,100,0,242,7,7664
14100,110,0,283,7,7665
14090,100,0,283,7,7666
14090,100,0,242,7,7667
14092,20,0,283,8,7668
13996,4,0,283,8,7669
13996,4,0,242,8,7670
13996,4,0,283,9,7671
13996,4,0,242,8,7672
13996,4,0,283,11,7673
13996,4,0,242,10,7674
13996,4,0,1019,8,7675
14000,6,0,283,11,7676
13996,4,0,283,10,7677
14000,6,0,242,9,7678
13996,4,0,242,9,7679
14000,6,0,283,11,7680
14000,6,0,242,9,7681
13940,7,0,283,9,7682
13940,7,0,242,8,7683
13940,13,0,242,11,7684
13940,13,0,283,11,7685
13940,7,0,283,10,7686
13940,7,0,242,10,7687
13940,7,0,283,10,7688
13940,7,0,242,10,7689
13995,6,0,283,10,7690
13995,6,0,242,9,7691
13995,6,0,283,11,7692
